date,%assignLoss,linkDeathTime,idLink,%loss,linkCharge
20201111221626,0,100,2,0.0,9e-05
20201111221626,0,100,11,0.0,2e-05
20201111221626,0,100,16,0.0,2e-05
20201111221626,0,100,18,0.0,2e-05
20201111221626,50,100,6,0.0,2e-05
20201111221627,0,100,1,3.00926666667,0.0004
20201111221627,0,100,2,1.85184444444,0.00155
20201111221627,0,100,3,3.125,8e-05
20201111221627,0,100,4,3.33334,0.0002
20201111221627,0,100,5,8.3333,2e-05
20201111221627,0,100,7,12.49995,4e-05
20201111221627,0,100,9,0.0,0.00011
20201111221627,0,100,10,3.125,0.00017
20201111221627,0,100,11,5.55555,0.00016
20201111221627,0,100,12,2.77773333333,0.00012
20201111221627,0,100,13,0.0,4e-05
20201111221627,0,100,14,0.0,5e-05
20201111221627,0,100,16,2.60415,0.00029
20201111221627,0,100,17,2.08335,0.00018
20201111221627,0,100,18,5.0,0.00026
20201111221627,0,100,19,1.04167142857,0.00064
20201111221627,0,100,20,2.7778,0.00025
20201111221627,0,100,21,2.77773333333,9e-05
20201111221627,0,100,22,6.9444,9e-05
20201111221627,0,100,23,4.16665,6e-05
20201111221627,0,100,24,8.33335,7e-05
20201111221627,0,100,25,0.0,5e-05
20201111221627,0,100,26,6.25,4e-05
20201111221627,50,100,6,15.6250520833,0.00022
20201111221628,0,100,1,2.11578571429,0.0005
20201111221628,0,100,2,2.47473333333,0.00215
20201111221628,0,100,3,2.08333333333,6e-05
20201111221628,0,100,4,4.5414,0.00063
20201111221628,0,100,5,4.8611,0.0001
20201111221628,0,100,7,4.08334,0.00012
20201111221628,0,100,8,4.58335,8e-05
20201111221628,0,100,9,4.16666666667,3e-05
20201111221628,0,100,10,3.29122222222,0.00038
20201111221628,0,100,11,5.56819090909,0.00027
20201111221628,0,100,12,1.5625,7e-05
20201111221628,0,100,13,3.125,5e-05
20201111221628,0,100,14,0.0,1e-05
20201111221628,0,100,16,1.125,0.00017
20201111221628,0,100,17,5.16901875,0.00069
20201111221628,0,100,18,3.75,0.00015
20201111221628,0,100,19,0.892857142857,0.00021
20201111221628,0,100,20,4.23888666667,0.00037
20201111221628,0,100,21,5.729175,7e-05
20201111221628,0,100,22,3.98566666667,0.00041
20201111221628,0,100,23,2.77776666667,7e-05
20201111221628,0,100,24,3.541675,8e-05
20201111221628,0,100,25,3.05556666667,9e-05
20201111221628,0,100,26,4.16666666667,9e-05
20201111221628,50,100,6,25.4166666667,0.00023
20201111221629,0,100,1,0.91666875,0.00043
20201111221629,0,100,2,1.30863888889,0.00202
20201111221629,0,100,3,3.77778333333,0.00015
20201111221629,0,100,4,1.07142142857,0.00044
20201111221629,0,100,5,2.99998,0.00011
20201111221629,0,100,7,1.38886666667,0.00012
20201111221629,0,100,8,5.069425,0.00027
20201111221629,0,100,9,2.5,7e-05
20201111221629,0,100,10,2.85897692308,0.00045
20201111221629,0,100,11,3.05227647059,0.00041
20201111221629,0,100,12,3.88888333333,0.00013
20201111221629,0,100,13,2.22223333333,7e-05
20201111221629,0,100,14,5.0,5e-05
20201111221629,0,100,16,1.29629166667,0.00019
20201111221629,0,100,17,0.0,0.00041
20201111221629,0,100,18,5.0463,0.00019
20201111221629,0,100,19,0.833333333333,0.00023
