date,%assignLoss,linkDeathTime,idLink,%loss,linkCharge
20201111223130,0,150,1,15.0,4e-05
20201111223130,0,150,2,15.0,0.00014
20201111223130,0,150,4,15.0,4e-05
20201111223130,0,150,17,15.0,4e-05
20201111223130,0,150,19,15.0,4e-05
20201111223131,0,150,1,6.25,9e-05
20201111223131,0,150,2,6.25,0.00033
20201111223131,0,150,4,6.25,9e-05
20201111223131,0,150,5,26.6667,1e-05
20201111223131,0,150,10,20.13885,6e-05
20201111223131,0,150,17,13.0555666667,0.0001
20201111223131,0,150,19,13.88885,5e-05
20201111223131,0,150,22,20.13885,6e-05
20201111223131,0,150,23,26.6667,1e-05
20201111223132,0,150,1,14.6821166667,0.00036
20201111223132,0,150,2,13.2259666667,0.00149
20201111223132,0,150,3,14.8819875,0.00025
20201111223132,0,150,4,13.4516571429,0.00042
20201111223132,0,150,5,13.5116538462,0.0002
20201111223132,0,150,6,14.803872,0.00042
20201111223132,0,150,7,15.94927,0.00017
20201111223132,0,150,8,13.06355,0.0001
20201111223132,0,150,9,20.00002,6e-05
20201111223132,0,150,10,14.2259333333,0.00029
20201111223132,0,150,12,19.986125,9e-05
20201111223132,0,150,13,17.47225,0.00011
20201111223132,0,150,14,18.2963666667,5e-05
20201111223132,0,150,16,18.8889714286,0.00012
20201111223132,0,150,17,14.2976214286,0.00028
20201111223132,0,150,18,17.4074666667,0.00025
20201111223132,0,150,19,17.5679222222,0.00025
20201111223132,0,150,20,19.3809928571,0.00018
20201111223132,0,150,21,19.63894375,0.00023
20201111223132,0,150,22,15.5666933333,0.0003
20201111223132,0,150,23,14.4962894737,0.00029
20201111223132,0,150,24,17.9291466667,0.00023
20201111223132,0,150,25,14.8078222222,0.00015
20201111223132,0,150,26,16.2302142857,0.00024
20201111223132,75,150,11,100.0,0.00041
20201111223133,0,150,1,2.72222727273,0.00037
20201111223133,0,150,2,4.15945454545,0.00178
20201111223133,0,150,3,4.74386363636,0.00025
20201111223133,0,150,4,1.669975,0.00041
20201111223133,0,150,5,1.48808571429,0.00015
20201111223133,0,150,6,3.53853714286,0.00042
20201111223133,0,150,7,1.1574,0.00013
20201111223133,0,150,8,9.77510666667,0.00021
20201111223133,0,150,9,0.0,5e-05
20201111223133,0,150,10,3.15205263158,0.00031
20201111223133,0,150,12,4.99075,0.00015
20201111223133,0,150,13,3.40909090909,0.00013
20201111223133,0,150,14,9.722275,6e-05
20201111223133,0,150,16,10.0203111111,0.0003
20201111223133,0,150,17,3.04563,0.00038
20201111223133,0,150,18,3.51852222222,0.0002
20201111223133,0,150,19,0.0,0.00021
20201111223133,0,150,20,1.11110666667,0.00015
20201111223133,0,150,21,1.97368421053,0.00021
20201111223133,0,150,22,1.9608,0.00028
20201111223133,0,150,23,0.8772,0.0002
20201111223133,0,150,24,3.966665,0.00024
20201111223133,0,150,25,9.76398421053,0.00027
20201111223133,0,150,26,5.16816190476,0.00024
20201111223133,75,150,11,25.646252551,0.00042
20201111223134,0,150,1,1.26624090909,0.00031
20201111223134,0,150,2,2.777788,0.00168
20201111223134,0,150,3,0.0,0.00026
20201111223134,0,150,4,0.649354545455,0.0003
20201111223134,0,150,5,0.0,0.00013
20201111223134,0,150,6,0.44643125,0.00037
20201111223134,0,150,7,1.78573,0.00011
20201111223134,0,150,8,0.0,0.00018
20201111223134,0,150,9,5.95242857143,9e-05
20201111223134,0,150,10,1.392865,0.00029
20201111223134,0,150,12,2.14286923077,0.00017
20201111223134,0,150,13,0.0,9e-05
20201111223134,0,150,14,0.0,5e-05
20201111223134,0,150,16,2.93273333333,0.00024
20201111223134,0,150,17,0.952386666667,0.00023
20201111223134,0,150,18,1.53062380952,0.00024
20201111223134,0,150,19,2.193,0.00021
20201111223134,0,150,20,3.85803888889,0.00021
20201111223134,0,150,21,2.31483333333,0.0002
20201111223134,0,150,22,1.87971578947,0.0003
20201111223134,0,150,23,0.0,0.0002
20201111223134,0,150,24,0.555555555556,0.00021
20201111223134,0,150,25,0.0,0.00023
20201111223134,0,150,26,0.0,0.00023
20201111223134,75,150,11,3.06124285714,0.0004
20201111223135,0,150,1,0.0,0.00035
20201111223135,0,150,2,0.0,0.00156
20201111223135,0,150,3,0.0,0.00022
20201111223135,0,150,4,1.0973962963,0.00038
20201111223135,0,150,5,0.0,0.00014
20201111223135,0,150,6,0.0,0.00036
20201111223135,0,150,7,0.0,0.00013
20201111223135,0,150,8,0.0,0.00016
20201111223135,0,150,9,0.0,7e-05
20201111223135,0,150,10,0.0,0.00027
20201111223135,0,150,12,0.0,0.00012
20201111223135,0,150,13,0.0,0.0001
20201111223135,0,150,14,0.0,5e-05
20201111223135,0,150,16,0.0,0.00018
20201111223135,0,150,17,1.41093809524,0.00032
20201111223135,0,150,18,0.0,0.00019
20201111223135,0,150,19,0.0,0.00027
20201111223135,0,150,20,1.55945789474,0.00019
20201111223135,0,150,21,0.0,0.00021
20201111223135,0,150,22,0.0,0.00027
20201111223135,0,150,23,0.0,0.0002
20201111223135,0,150,24,0.0,0.0002
20201111223135,0,150,25,0.0,0.00021
20201111223135,0,150,26,0.0,0.0002
20201111223135,75,150,11,0.0,0.00036
20201111223136,0,150,1,0.772947826087,0.00034
20201111223136,0,150,2,1.37778,0.00157
