date,%assignLoss,linkDeathTime,idLink,%loss,linkCharge
20201111222358,0,50,1,1.58728571429,0.00042
20201111222358,0,50,2,2.37266666667,0.00229
20201111222358,0,50,3,6.25,4e-05
20201111222358,0,50,4,1.96758333333,0.00066
20201111222358,0,50,5,0.0,0.0001
20201111222358,0,50,6,0.91667,0.00047
20201111222358,0,50,7,4.58335,8e-05
20201111222358,0,50,8,0.0,5e-05
20201111222358,0,50,9,5.5555,6e-05
20201111222358,0,50,10,5.5555,0.00014
20201111222358,0,50,11,0.763891666667,0.00057
20201111222358,0,50,16,2.77774,0.00035
20201111222358,0,50,17,1.96758333333,0.00066
20201111222358,0,50,18,0.0,0.00034
20201111222358,0,50,19,1.58728571429,0.00034
20201111222358,0,50,20,2.55785833333,0.00052
20201111222358,0,50,22,5.5555,0.00014
20201111222358,0,50,23,0.0,0.0001
20201111222358,0,50,24,4.58335,8e-05
20201111222358,0,50,25,0.0,5e-05
20201111222358,0,50,26,6.25,4e-05
20201111222358,75,50,21,20.833125,0.00016
20201111222359,0,50,1,2.52777142857,0.00053
20201111222359,0,50,2,1.73148,0.00181
20201111222359,0,50,3,3.3,0.0002
20201111222359,0,50,4,1.28967857143,0.00044
20201111222359,0,50,5,2.5,0.00016
20201111222359,0,50,6,1.66666666667,0.00032
20201111222359,0,50,7,3.645825,0.0001
20201111222359,0,50,8,4.16665,5e-05
20201111222359,0,50,9,1.66666666667,7e-05
20201111222359,0,50,10,3.64235,0.00041
20201111222359,0,50,11,0.77778,0.00025
20201111222359,0,50,12,5.97223333333,0.00014
20201111222359,0,50,13,4.16665,0.0001
20201111222359,0,50,14,5.0,5e-05
20201111222359,0,50,16,1.125,0.00017
20201111222359,0,50,17,0.505045454545,0.0003
20201111222359,0,50,18,3.19444,0.00041
20201111222359,0,50,19,1.25,0.00019
20201111222359,0,50,20,1.51785714286,0.00027
20201111222359,0,50,22,4.27777272727,0.00055
20201111222359,0,50,23,2.97618571429,0.00026
20201111222359,0,50,24,3.75,0.00011
