date,%assignLoss,linkDeathTime,idLink,%loss,linkCharge
20201111222743,0,100,1,0.0,0.00012
20201111222743,0,100,2,4.62963333333,0.0007
20201111222743,0,100,6,0.0,0.00026
20201111222743,0,100,7,8.3332,2e-05
20201111222743,0,100,9,0.0,8e-05
20201111222743,0,100,11,3.33336,0.00015
20201111222743,0,100,12,8.3332,2e-05
20201111222743,0,100,16,3.96825714286,0.00023
20201111222743,0,100,17,0.0,8e-05
20201111222743,0,100,18,1.04165,0.00028
20201111222743,0,100,19,0.0,0.0002
20201111222743,0,100,20,3.70366666667,8e-05
20201111222743,0,100,21,8.3334,5e-05
20201111222743,0,100,22,8.3332,2e-05
20201111222743,75,100,4,0.0,8e-05
20201111222744,0,100,1,1.96066363636,0.00061
20201111222744,0,100,2,1.27644166667,0.00218
20201111222744,0,100,3,3.125,9e-05
20201111222744,0,100,5,7.29165,8e-05
20201111222744,0,100,6,0.462966666667,0.00019
20201111222744,0,100,7,0.0,0.0001
20201111222744,0,100,8,4.1667,4e-05
20201111222744,0,100,9,0.0,7e-05
20201111222744,0,100,10,3.94175,0.0004
20201111222744,0,100,11,0.5208375,0.00022
20201111222744,0,100,12,3.3333,0.00012
20201111222744,0,100,13,3.125,9e-05
20201111222744,0,100,14,5.0,4e-05
20201111222744,0,100,16,0.0,0.00017
20201111222744,0,100,17,2.27115333333,0.00083
20201111222744,0,100,18,0.0,0.00017
20201111222744,0,100,19,1.75594285714,0.0005
20201111222744,0,100,20,0.0,8e-05
20201111222744,0,100,21,0.0,0.00012
20201111222744,0,100,22,1.71955,0.0004
20201111222744,0,100,23,4.16665,9e-05
20201111222744,0,100,24,4.1666,6e-05
20201111222744,0,100,25,4.58335,8e-05
20201111222744,0,100,26,6.25,8e-05
20201111222744,75,100,4,11.2407692308,0.00075
20201111222745,0,100,1,0.91667,0.00034
20201111222745,0,100,2,0.0,0.00144
20201111222745,0,100,3,2.291675,0.0001
20201111222745,0,100,5,0.0,4e-05
20201111222745,0,100,6,0.0,0.00017
20201111222745,0,100,7,0.0,4e-05
20201111222745,0,100,8,0.0,2e-05
20201111222745,0,100,9,0.0,8e-05
20201111222745,0,100,10,1.86904,0.00044
20201111222745,0,100,11,0.0,0.00021
20201111222745,0,100,12,2.22221666667,0.00014
20201111222745,0,100,13,1.3889,7e-05
20201111222745,0,100,14,2.5,6e-05
20201111222745,0,100,16,0.0,0.00014
20201111222745,0,100,17,0.0,0.00029
20201111222745,0,100,18,0.0,0.00015
20201111222745,0,100,19,0.793641666667,0.00018
20201111222745,0,100,20,0.0,0.00012
20201111222745,0,100,21,0.0,0.00026
20201111222745,0,100,22,2.66864166667,0.00052
20201111222745,0,100,23,1.3889,7e-05
20201111222745,0,100,24,2.77776666667,8e-05
20201111222745,0,100,25,1.66666666667,8e-05
20201111222745,0,100,26,1.66666666667,7e-05
20201111222745,75,100,4,0.0,0.00025
20201111222746,0,100,1,0.8,0.00031
20201111222746,0,100,2,2.52287647059,0.00167
20201111222746,0,100,3,7.11112222222,0.00021
20201111222746,0,100,5,5.02224,0.00011
20201111222746,0,100,6,4.04971578947,0.00037
20201111222746,0,100,7,7.31483333333,0.00014
20201111222746,0,100,8,7.11112,0.00014
20201111222746,0,100,9,1.94445,0.00015
20201111222746,0,100,10,1.21428571429,0.00035
20201111222746,0,100,11,5.37720526316,0.00041
20201111222746,0,100,12,2.0,8e-05
20201111222746,0,100,13,6.33336,8e-05
