date,%assignLoss,linkDeathTime,idLink,%loss,linkCharge
20201111222013,0,150,1,15.0,4e-05
20201111222013,0,150,2,15.0,0.00014
20201111222013,0,150,4,15.0,4e-05
20201111222013,0,150,17,15.0,4e-05
20201111222013,0,150,19,15.0,4e-05
20201111222014,0,150,1,8.24073333333,0.00014
20201111222014,0,150,2,8.24073333333,0.00052
20201111222014,0,150,4,8.24073333333,0.00014
20201111222014,0,150,10,17.4999666667,0.00011
20201111222014,0,150,17,8.24073333333,0.00014
20201111222014,0,150,19,13.88885,5e-05
20201111222014,0,150,22,17.4999666667,0.00011
20201111222015,0,150,1,14.4868285714,0.00041
20201111222015,0,150,2,14.8627882353,0.00149
20201111222015,0,150,3,15.5043461538,0.00023
20201111222015,0,150,4,13.6799375,0.00045
20201111222015,0,150,5,13.4632727273,0.0002
20201111222015,0,150,6,15.5040041667,0.00034
20201111222015,0,150,7,16.5195363636,0.00017
20201111222015,0,150,8,15.7460777778,0.00014
20201111222015,0,150,9,20.0000666667,9e-05
20201111222015,0,150,10,12.9474368421,0.0004
20201111222015,0,150,12,15.9753777778,0.00015
20201111222015,0,150,13,15.3016714286,0.00013
20201111222015,0,150,14,19.27785,7e-05
20201111222015,0,150,16,17.7125,0.00033
20201111222015,0,150,17,14.9778066667,0.00029
20201111222015,0,150,18,19.84725625,0.00021
20201111222015,0,150,19,18.7160833333,0.00024
20201111222015,0,150,20,20.6405529412,0.00021
20201111222015,0,150,21,20.1852444444,0.00026
20201111222015,0,150,22,13.05563125,0.00035
20201111222015,0,150,23,14.1782055556,0.00033
20201111222015,0,150,24,16.49609375,0.00027
20201111222015,0,150,25,16.8327769231,0.00021
20201111222015,0,150,26,17.361175,0.00014
20201111222015,50,150,11,76.0441080586,0.00039
20201111222016,0,150,1,1.018525,0.00036
20201111222016,0,150,2,2.68463043478,0.00167
20201111222016,0,150,3,4.86511,0.00027
20201111222016,0,150,4,0.427353846154,0.00037
20201111222016,0,150,5,4.66269285714,0.00015
20201111222016,0,150,6,2.78035806452,0.00038
20201111222016,0,150,7,1.11111666667,0.00013
20201111222016,0,150,8,4.41046428571,0.00019
20201111222016,0,150,9,0.0,6e-05
20201111222016,0,150,10,1.16402857143,0.0003
20201111222016,0,150,12,4.16669166667,0.00015
20201111222016,0,150,13,5.97223,0.00012
20201111222016,0,150,14,3.33336,6e-05
20201111222016,0,150,16,1.75439473684,0.00021
20201111222016,0,150,17,3.819445,0.00032
20201111222016,0,150,18,0.6536,0.00018
20201111222016,0,150,19,0.0,0.00022
20201111222016,0,150,20,2.16668,0.00023
20201111222016,0,150,21,1.50001,0.00022
20201111222016,0,150,22,2.74855263158,0.00029
20201111222016,0,150,23,2.5,0.00021
20201111222016,0,150,24,2.45615263158,0.00022
20201111222016,0,150,25,4.12701578947,0.00025
20201111222016,0,150,26,8.72358333333,0.00027
20201111222016,50,150,11,12.5541753247,0.0004
20201111222017,0,150,1,0.0,0.00034
20201111222017,0,150,2,1.455788,0.00169
20201111222017,0,150,3,1.00495,0.00024
20201111222017,0,150,4,0.0,0.00036
20201111222017,0,150,5,0.0,0.00014
20201111222017,0,150,6,1.59564705882,0.00038
20201111222017,0,150,7,0.0,0.00012
20201111222017,0,150,8,0.680273333333,0.00016
20201111222017,0,150,9,2.55104285714,8e-05
20201111222017,0,150,10,0.0,0.00028
20201111222017,0,150,12,1.83151538462,0.00014
20201111222017,0,150,13,0.0,0.0001
20201111222017,0,150,14,0.0,5e-05
20201111222017,0,150,16,0.751884210526,0.0002
20201111222017,0,150,17,0.0,0.0003
20201111222017,0,150,18,2.31831052632,0.00022
20201111222017,0,150,19,0.892865,0.00024
20201111222017,0,150,20,0.0,0.0002
20201111222017,0,150,21,0.0,0.0002
20201111222017,0,150,22,1.190485,0.00028
20201111222017,0,150,23,0.0,0.0002
20201111222017,0,150,24,1.190485,0.00021
20201111222017,0,150,25,0.510205,0.00021
20201111222017,0,150,26,1.105445,0.00022
20201111222017,50,150,11,5.1992537415,0.00038
20201111222018,0,150,1,0.0,0.00036
20201111222018,0,150,2,0.0,0.00175
20201111222018,0,150,3,0.0,0.00022
20201111222018,0,150,4,0.0,0.00038
20201111222018,0,150,5,0.0,0.00014
20201111222018,0,150,6,0.0,0.00036
20201111222018,0,150,7,0.0,0.00012
20201111222018,0,150,8,0.0,0.00015
20201111222018,0,150,9,0.0,7e-05
20201111222018,0,150,10,0.0,0.00029
20201111222018,0,150,12,0.0,0.00013
