date, IPclient, PORTclient, IPserver, PORTserver, nproccess, interval, transferred_bytes, bits/s, jitter(ms), loss_datag, send_datag, loss, received_out_of_service
20201111223130,10.0.0.2,5201,10.0.0.4,34340,3,0.0-1.0,4410,35280,0.090,9,12,75.000,0
20201111223131,10.0.0.2,5201,10.0.0.7,43754,4,0.0-1.0,5880,47040,0.165,12,16,75.000,0
20201111223131,10.0.0.7,5201,10.0.0.4,54260,3,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223131,10.0.0.2,5201,10.0.0.5,47153,5,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223131,10.0.0.2,5201,10.0.0.4,34340,3,1.0-2.0,4410,35280,0.083,0,3,0.000,0
20201111223131,10.0.0.8,5201,10.0.0.2,46893,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223131,10.0.0.7,5201,10.0.0.5,53608,4,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.2,5201,10.0.0.8,55519,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.6,44487,7,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.9,45096,8,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.1,39501,10,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.3,5201,10.0.0.4,45794,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.7,34517,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.2,38263,4,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.8,46760,5,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.3,37319,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.9,35601,7,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.11,37413,8,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.1,58866,9,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.4,5201,10.0.0.10,53126,10,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.11,59943,9,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.10,47277,11,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.4,39761,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.8,49024,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.3,38458,7,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.9,37665,9,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.11,57004,10,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.10,44577,11,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.6,5201,10.0.0.5,49397,4,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.6,5201,10.0.0.2,51616,5,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.6,5201,10.0.0.8,56142,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.7,5201,10.0.0.3,34682,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.7,52987,4,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.2,42078,5,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.5,5201,10.0.0.6,54230,8,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.6,5201,10.0.0.4,53163,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.6,5201,10.0.0.3,42787,7,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.8,5201,10.0.0.7,54873,5,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.9,5201,10.0.0.4,46015,3,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.7,5201,10.0.0.8,54114,5,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.7,5201,10.0.0.6,43520,7,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.7,5201,10.0.0.2,41790,8,0.0-1.0,10290,82320,166.752,13,20,65.000,1
20201111223132,10.0.0.7,5201,10.0.0.9,36486,9,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.8,5201,10.0.0.4,50191,4,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.8,5201,10.0.0.6,47958,6,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.9,5201,10.0.0.7,47927,4,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223132,10.0.0.2,5201,10.0.0.7,43754,4,1.0-2.0,4410,35280,0.149,0,3,0.000,0
20201111223132,10.0.0.7,5201,10.0.0.4,54260,3,1.0-2.0,2940,23520,0.052,0,2,0.000,0
20201111223132,10.0.0.1,5201,10.0.0.4,57720,3,0.0-1.0,2940,23520,0.007,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.2,55820,7,0.0-1.0,2940,23520,0.026,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.1,57600,10,0.0-1.0,2940,23520,0.054,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.5,41373,4,0.0-1.0,2940,23520,0.031,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.8,46576,5,0.0-1.0,2940,23520,0.031,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.9,33258,8,0.0-1.0,2940,23520,0.016,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.11,43886,9,0.0-1.0,2940,23520,0.025,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.6,51216,6,0.0-1.0,2940,23520,0.013,4,6,66.667,0
20201111223132,10.0.0.6,5201,10.0.0.1,58636,10,0.0-1.0,2940,23520,0.011,4,6,66.667,0
20201111223132,10.0.0.3,5201,10.0.0.7,41662,11,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.5,5201,10.0.0.1,39301,12,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.6,5201,10.0.0.9,52813,8,0.0-1.0,2940,23520,0.009,4,6,66.667,0
20201111223132,10.0.0.6,5201,10.0.0.10,47154,11,0.0-1.0,2940,23520,0.007,4,6,66.667,0
20201111223132,10.0.0.6,5201,10.0.0.11,34157,9,0.0-1.0,2940,23520,0.012,4,6,66.667,0
20201111223132,10.0.0.7,5201,10.0.0.1,34522,11,0.0-1.0,2940,23520,0.019,4,6,66.667,0
20201111223132,10.0.0.2,5201,10.0.0.5,47153,5,1.0-2.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.6,5201,10.0.0.7,47711,12,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.8,5201,10.0.0.3,41468,8,0.0-1.0,2940,23520,0.027,4,6,66.667,0
20201111223132,10.0.0.8,5201,10.0.0.1,38045,11,0.0-1.0,2940,23520,0.008,4,6,66.667,0
20201111223132,10.0.0.7,5201,10.0.0.11,48067,10,0.0-1.0,2940,23520,0.036,4,6,66.667,0
20201111223132,10.0.0.7,5201,10.0.0.10,38973,12,0.0-1.0,2940,23520,0.010,4,6,66.667,0
20201111223132,10.0.0.8,5201,10.0.0.5,42630,7,0.0-1.0,2940,23520,0.015,4,6,66.667,0
20201111223132,10.0.0.8,5201,10.0.0.9,49336,9,0.0-1.0,2940,23520,0.036,4,6,66.667,0
20201111223132,10.0.0.8,5201,10.0.0.11,35557,10,0.0-1.0,2940,23520,0.007,4,6,66.667,0
20201111223132,10.0.0.8,5201,10.0.0.10,36031,12,0.0-1.0,2940,23520,0.022,4,6,66.667,0
20201111223132,10.0.0.9,5201,10.0.0.5,47672,5,0.0-1.0,2940,23520,0.006,4,6,66.667,0
20201111223132,10.0.0.9,5201,10.0.0.3,35664,7,0.0-1.0,2940,23520,0.009,4,6,66.667,0
20201111223132,10.0.0.9,5201,10.0.0.6,51342,8,0.0-1.0,2940,23520,0.014,4,6,66.667,0
20201111223132,10.0.0.9,5201,10.0.0.8,33664,6,0.0-1.0,2940,23520,0.034,4,6,66.667,0
20201111223132,10.0.0.10,5201,10.0.0.4,59436,3,0.0-1.0,2940,23520,0.024,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.7,48869,3,0.0-1.0,2940,23520,0.017,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.4,37957,4,0.0-1.0,2940,23520,0.015,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.5,36293,5,0.0-1.0,2940,23520,0.011,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.8,46899,6,0.0-1.0,2940,23520,0.013,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.3,59971,7,0.0-1.0,2940,23520,0.036,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.6,58658,8,0.0-1.0,2940,23520,0.016,4,6,66.667,0
20201111223132,10.0.0.11,5201,10.0.0.9,55086,9,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223132,10.0.0.10,5201,10.0.0.9,47084,8,0.0-1.0,2940,23520,75.282,4,6,66.667,1
20201111223132,10.0.0.8,5201,10.0.0.2,46893,3,1.0-2.0,1470,11760,0.053,0,1,0.000,0
20201111223132,10.0.0.2,5201,10.0.0.4,34340,3,2.0-3.0,4410,35280,0.089,0,3,0.000,0
20201111223132,10.0.0.7,5201,10.0.0.5,53608,4,1.0-2.0,0,0,0.000,0,0,-nan,0
20201111223132,10.0.0.10,5201,10.0.0.8,57026,5,0.0-1.0,2940,23520,85.258,4,6,66.667,1
20201111223133,10.0.0.1,5201,10.0.0.8,59564,5,0.0-1.0,2940,23520,37.812,4,6,66.667,0
20201111223133,10.0.0.1,5201,10.0.0.6,36731,6,0.0-1.0,2940,23520,42.316,4,6,66.667,0
20201111223133,10.0.0.1,5201,10.0.0.9,37807,7,0.0-1.0,2940,23520,43.221,4,6,66.667,0
20201111223133,10.0.0.1,5201,10.0.0.11,58759,8,0.0-1.0,2940,23520,45.382,4,6,66.667,0
20201111223133,10.0.0.1,5201,10.0.0.3,41806,9,0.0-1.0,2940,23520,51.283,4,6,66.667,0
20201111223133,10.0.0.2,5201,10.0.0.1,39501,10,1.0-2.0,1470,11760,0.056,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.10,41767,11,0.0-1.0,2940,23520,87.895,4,6,66.667,1
20201111223133,10.0.0.2,5201,10.0.0.8,55519,6,1.0-2.0,1470,11760,0.051,0,1,0.000,0
20201111223133,10.0.0.2,5201,10.0.0.11,59943,9,1.0-2.0,1470,11760,0.063,0,1,0.000,0
20201111223133,10.0.0.2,5201,10.0.0.10,47277,11,1.0-2.0,1470,11760,0.027,0,1,0.000,0
20201111223133,10.0.0.1,5201,10.0.0.7,33611,4,0.0-1.0,2940,23520,0.012,4,6,66.667,0
20201111223133,10.0.0.3,5201,10.0.0.10,53773,12,0.0-1.0,2940,23520,55.902,4,6,66.667,0
20201111223133,10.0.0.4,5201,10.0.0.3,37319,6,1.0-2.0,1470,11760,0.004,0,1,0.000,0
20201111223133,10.0.0.2,5201,10.0.0.6,44487,7,1.0-2.0,1470,11760,0.018,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.4,39761,3,1.0-2.0,1470,11760,0.013,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.7,52987,4,1.0-2.0,1470,11760,0.016,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.2,42078,5,1.0-2.0,1470,11760,0.041,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.8,49024,6,1.0-2.0,1470,11760,0.013,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.3,38458,7,1.0-2.0,1470,11760,0.034,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.6,54230,8,1.0-2.0,1470,11760,0.010,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.9,37665,9,1.0-2.0,1470,11760,0.018,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.11,57004,10,1.0-2.0,1470,11760,0.014,0,1,0.000,0
20201111223133,10.0.0.2,5201,10.0.0.9,45096,8,1.0-2.0,1470,11760,0.015,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.4,45794,3,1.0-2.0,1470,11760,0.039,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.7,34517,3,1.0-2.0,1470,11760,0.004,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.2,38263,4,1.0-2.0,1470,11760,0.012,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.8,46760,5,1.0-2.0,1470,11760,0.002,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.9,35601,7,1.0-2.0,1470,11760,0.007,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.11,37413,8,1.0-2.0,1470,11760,0.010,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.1,58866,9,1.0-2.0,1470,11760,0.009,0,1,0.000,0
20201111223133,10.0.0.4,5201,10.0.0.10,53126,10,1.0-2.0,1470,11760,0.009,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.4,53163,3,1.0-2.0,1470,11760,0.007,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.5,49397,4,1.0-2.0,1470,11760,0.005,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.2,51616,5,1.0-2.0,1470,11760,0.014,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.8,56142,6,1.0-2.0,1470,11760,0.012,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.3,42787,7,1.0-2.0,1470,11760,0.005,0,1,0.000,0
20201111223133,10.0.0.5,5201,10.0.0.10,44577,11,1.0-2.0,1470,11760,0.026,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.8,54114,5,1.0-2.0,1470,11760,0.053,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.3,34682,6,1.0-2.0,1470,11760,0.019,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.6,43520,7,1.0-2.0,1470,11760,0.038,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.9,36486,9,1.0-2.0,1470,11760,0.022,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.4,50191,4,1.0-2.0,1470,11760,0.006,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.7,54873,5,1.0-2.0,1470,11760,0.021,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.6,47958,6,1.0-2.0,1470,11760,0.023,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.7,47927,4,1.0-2.0,1470,11760,0.006,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.11,39197,10,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.10,5201,10.0.0.7,54422,4,0.0-1.0,2940,23520,61.912,4,6,66.667,0
20201111223133,10.0.0.10,5201,10.0.0.6,45387,7,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.10,5201,10.0.0.11,58442,10,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.10,5201,10.0.0.1,39279,11,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.9,5201,10.0.0.4,46015,3,1.0-2.0,1470,11760,0.017,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.2,57170,9,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.11,5201,10.0.0.10,53355,10,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.11,5201,10.0.0.2,46958,11,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.11,5201,10.0.0.1,54476,12,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.10,5201,10.0.0.3,38705,6,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.10,5201,10.0.0.5,33213,9,0.0-1.0,1470,11760,0.000,5,6,83.333,0
20201111223133,10.0.0.7,5201,10.0.0.2,41790,8,1.0-2.0,7350,58800,281.927,0,4,0.000,1
20201111223133,10.0.0.1,5201,10.0.0.5,46865,12,0.0-1.0,0,0,0.000,0,0,-nan,0
20201111223133,10.0.0.1,5201,10.0.0.4,57720,3,1.0-2.0,1470,11760,0.018,0,1,0.000,0
20201111223133,10.0.0.1,5201,10.0.0.2,35983,11,0.0-1.0,4410,35280,133.375,4,7,57.143,1
20201111223133,10.0.0.1,5201,10.0.0.10,39903,10,0.0-1.0,4410,35280,44.372,4,7,57.143,0
20201111223133,10.0.0.2,5201,10.0.0.7,43754,4,2.0-3.0,5880,47040,0.131,0,4,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.5,41373,4,1.0-2.0,1470,11760,0.033,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.8,46576,5,1.0-2.0,1470,11760,0.030,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.6,51216,6,1.0-2.0,1470,11760,0.015,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.2,55820,7,1.0-2.0,1470,11760,0.026,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.9,33258,8,1.0-2.0,1470,11760,0.022,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.11,43886,9,1.0-2.0,1470,11760,0.032,0,1,0.000,0
20201111223133,10.0.0.3,5201,10.0.0.1,57600,10,1.0-2.0,1470,11760,0.053,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.1,58636,10,1.0-2.0,1470,11760,0.012,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.9,52813,8,1.0-2.0,1470,11760,0.009,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.11,34157,9,1.0-2.0,1470,11760,0.013,0,1,0.000,0
20201111223133,10.0.0.6,5201,10.0.0.10,47154,11,1.0-2.0,1470,11760,0.007,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.1,34522,11,1.0-2.0,1470,11760,0.020,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.11,48067,10,1.0-2.0,1470,11760,0.044,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.10,38973,12,1.0-2.0,1470,11760,0.012,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.5,42630,7,1.0-2.0,1470,11760,0.016,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.3,41468,8,1.0-2.0,1470,11760,0.027,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.9,49336,9,1.0-2.0,1470,11760,0.037,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.1,38045,11,1.0-2.0,1470,11760,0.013,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.10,36031,12,1.0-2.0,1470,11760,0.029,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.5,47672,5,1.0-2.0,1470,11760,0.013,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.3,35664,7,1.0-2.0,1470,11760,0.009,0,1,0.000,0
20201111223133,10.0.0.8,5201,10.0.0.11,35557,10,1.0-2.0,1470,11760,0.008,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.8,33664,6,1.0-2.0,1470,11760,0.032,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.6,51342,8,1.0-2.0,1470,11760,0.020,0,1,0.000,0
20201111223133,10.0.0.2,5201,10.0.0.5,47153,5,2.0-3.0,0,0,0.000,0,0,-nan,0
20201111223133,10.0.0.10,5201,10.0.0.4,59436,3,1.0-2.0,1470,11760,0.027,0,1,0.000,0
20201111223133,10.0.0.10,5201,10.0.0.2,46138,12,0.0-1.0,2940,23520,0.041,5,7,71.429,0
20201111223133,10.0.0.11,5201,10.0.0.7,48869,3,1.0-2.0,1470,11760,0.016,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.5,36293,5,1.0-2.0,1470,11760,0.014,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.8,46899,6,1.0-2.0,1470,11760,0.018,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.3,59971,7,1.0-2.0,1470,11760,0.049,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.6,58658,8,1.0-2.0,1470,11760,0.019,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.9,55086,9,1.0-2.0,2940,23520,194.194,0,1,0.000,1
20201111223133,10.0.0.11,5201,10.0.0.4,37957,4,1.0-2.0,1470,11760,0.026,0,1,0.000,0
20201111223133,10.0.0.7,5201,10.0.0.4,54260,3,2.0-3.0,1470,11760,0.055,0,1,0.000,0
20201111223133,10.0.0.9,5201,10.0.0.2,57170,9,1.0-2.0,2940,23520,130.536,0,1,0.000,1
20201111223133,10.0.0.9,5201,10.0.0.1,43899,12,0.0-1.0,1470,11760,0.000,4,5,80.000,0
20201111223133,10.0.0.10,5201,10.0.0.6,45387,7,1.0-2.0,2940,23520,137.028,0,1,0.000,1
20201111223133,10.0.0.8,5201,10.0.0.2,46893,3,2.0-3.0,1470,11760,0.054,0,1,0.000,0
20201111223133,10.0.0.11,5201,10.0.0.2,46958,11,1.0-2.0,2940,23520,144.127,0,1,0.000,1
20201111223133,10.0.0.2,5201,10.0.0.4,34340,3,3.0-4.0,4410,35280,0.097,0,3,0.000,0
20201111223134,10.0.0.7,5201,10.0.0.5,53608,4,2.0-3.0,0,0,0.000,0,0,-nan,0
20201111223134,10.0.0.1,5201,10.0.0.7,33611,4,1.0-2.0,1470,11760,0.012,0,1,0.000,0
20201111223134,10.0.0.1,5201,10.0.0.8,59564,5,1.0-2.0,1470,11760,35.531,0,1,0.000,0
20201111223134,10.0.0.1,5201,10.0.0.6,36731,6,1.0-2.0,1470,11760,39.696,0,1,0.000,0
20201111223134,10.0.0.1,5201,10.0.0.9,37807,7,1.0-2.0,1470,11760,40.586,0,1,0.000,0
20201111223134,10.0.0.1,5201,10.0.0.3,41806,9,1.0-2.0,1470,11760,48.101,0,1,0.000,0
20201111223134,10.0.0.3,5201,10.0.0.4,45794,3,2.0-3.0,1470,11760,0.038,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.8,55519,6,2.0-3.0,1470,11760,0.053,0,1,0.000,0
20201111223134,10.0.0.1,5201,10.0.0.11,58759,8,1.0-2.0,1470,11760,42.559,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.6,44487,7,2.0-3.0,1470,11760,0.021,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.9,45096,8,2.0-3.0,1470,11760,0.018,0,1,0.000,0
20201111223134,10.0.0.3,5201,10.0.0.7,41662,11,1.0-2.0,2940,23520,0.002,5,7,71.429,0
20201111223134,10.0.0.2,5201,10.0.0.11,59943,9,2.0-3.0,1470,11760,0.071,0,1,0.000,0
20201111223134,10.0.0.3,5201,10.0.0.10,53773,12,1.0-2.0,1470,11760,52.419,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.1,39501,10,2.0-3.0,1470,11760,0.065,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.10,47277,11,2.0-3.0,1470,11760,0.029,0,1,0.000,0
20201111223134,10.0.0.2,5201,10.0.0.3,38892,12,0.0-1.0,2940,23520,0.033,5,7,71.429,0
20201111223134,10.0.0.4,5201,10.0.0.7,34517,3,2.0-3.0,1470,11760,0.008,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.2,38263,4,2.0-3.0,1470,11760,0.015,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.8,46760,5,2.0-3.0,1470,11760,0.016,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.3,37319,6,2.0-3.0,1470,11760,0.012,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.9,35601,7,2.0-3.0,1470,11760,0.016,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.11,37413,8,2.0-3.0,1470,11760,0.010,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.1,58866,9,2.0-3.0,1470,11760,0.011,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.10,53126,10,2.0-3.0,1470,11760,0.013,0,1,0.000,0
20201111223134,10.0.0.4,5201,10.0.0.6,48564,11,0.0-1.0,2940,23520,0.042,5,7,71.429,0
20201111223134,10.0.0.4,5201,10.0.0.5,34392,12,0.0-1.0,2940,23520,0.096,5,7,71.429,0
20201111223134,10.0.0.5,5201,10.0.0.4,39761,3,2.0-3.0,1470,11760,0.032,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.7,52987,4,2.0-3.0,1470,11760,0.024,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.2,42078,5,2.0-3.0,1470,11760,0.046,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.8,49024,6,2.0-3.0,1470,11760,0.021,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.3,38458,7,2.0-3.0,1470,11760,0.038,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.6,54230,8,2.0-3.0,1470,11760,0.014,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.9,37665,9,2.0-3.0,1470,11760,0.028,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.11,57004,10,2.0-3.0,1470,11760,0.016,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.10,44577,11,2.0-3.0,1470,11760,0.027,0,1,0.000,0
20201111223134,10.0.0.5,5201,10.0.0.1,39301,12,1.0-2.0,2940,23520,0.001,5,7,71.429,0
20201111223134,10.0.0.6,5201,10.0.0.2,51616,5,2.0-3.0,1470,11760,0.015,0,1,0.000,0
20201111223134,10.0.0.8,5201,10.0.0.4,50191,4,2.0-3.0,1470,11760,0.007,0,1,0.000,0
20201111223134,10.0.0.6,5201,10.0.0.4,53163,3,2.0-3.0,1470,11760,0.010,0,1,0.000,0
20201111223134,10.0.0.6,5201,10.0.0.5,49397,4,2.0-3.0,1470,11760,0.005,0,1,0.000,0
20201111223134,10.0.0.6,5201,10.0.0.8,56142,6,2.0-3.0,1470,11760,0.029,0,1,0.000,0
20201111223134,10.0.0.6,5201,10.0.0.3,42787,7,2.0-3.0,1470,11760,0.012,0,1,0.000,0
20201111223134,10.0.0.6,5201,10.0.0.9,52813,8,2.0-3.0,0,0,0.009,0,0,-nan,0
20201111223134,10.0.0.6,5201,10.0.0.7,47711,12,1.0-2.0,2940,23520,0.008,5,7,71.429,0
20201111223134,10.0.0.7,5201,10.0.0.8,54114,5,2.0-3.0,1470,11760,0.057,0,1,0.000,0
